return_date,product_id,store_id,quantity
1997-12-11,81,13,1
1997-12-11,202,13,1
1997-12-11,266,3,1
1997-12-11,306,13,1
1997-12-11,319,11,1
1997-12-11,421,24,1
1997-12-11,477,11,1
1997-12-11,656,13,1
1997-12-11,773,24,1
1997-12-11,792,11,1
1997-12-11,798,13,1
1997-12-11,939,3,1
1997-12-11,1041,24,2
1997-12-11,1045,13,1
1997-12-11,1116,3,1
1997-12-11,1390,13,2
1997-12-13,517,6,1
1997-12-13,545,6,1
1997-12-13,938,6,1
1997-12-13,1200,6,1
1997-12-14,100,13,1
1997-12-14,378,13,1
1997-12-14,453,23,2
1997-12-14,608,23,2
1997-12-14,1024,23,1
1997-12-14,1141,13,1
1997-12-14,1328,13,1
1997-12-14,1514,23,2
1997-12-16,29,6,1
1997-12-16,289,11,2
1997-12-16,409,11,1
1997-12-16,431,11,1
1997-12-16,451,6,1
1997-12-16,592,6,1
1997-12-16,880,6,1
1997-12-16,914,6,1
1997-12-16,960,11,1
1997-12-16,1064,11,1
1997-12-16,1180,6,1
1997-12-17,536,23,1
1997-12-17,580,23,1
1997-12-18,35,13,1
1997-12-18,118,13,1
1997-12-18,134,13,1
1997-12-18,280,13,2
1997-12-18,367,24,1
1997-12-18,407,24,1
1997-12-18,497,13,2
1997-12-18,502,13,1
1997-12-18,520,13,2
1997-12-18,558,13,2
1997-12-18,922,24,1
1997-12-18,1123,13,1
1997-12-18,1131,13,1
1997-12-18,1355,24,1
1997-12-18,1456,13,1
1997-12-19,97,7,1
1997-12-19,432,7,1
1997-12-19,696,7,1
1997-12-19,782,7,2
1997-12-19,840,7,1
1997-12-19,915,7,1
1997-12-20,29,11,2
1997-12-20,48,11,1
1997-12-20,218,6,1
1997-12-20,281,6,1
1997-12-20,338,11,1
1997-12-20,372,11,1
1997-12-20,472,6,1
1997-12-20,616,6,2
1997-12-20,665,6,1
1997-12-20,735,11,1
1997-12-20,1039,11,1
1997-12-20,1040,6,1
1997-12-20,1174,6,1
1997-12-20,1243,11,2
1997-12-20,1265,24,1
1997-12-20,1279,24,1
1997-12-20,1402,6,2
1997-12-20,1403,11,1
1997-12-20,1455,11,1
1997-12-21,282,16,1
1997-12-21,610,17,1
1997-12-21,882,3,1
1997-12-21,911,3,1
1997-12-21,1001,17,2
1997-12-21,1169,16,1
1997-12-21,1312,3,1
1997-12-21,1321,16,1
1997-12-21,1410,16,1
1997-12-21,1464,16,1
1997-12-21,1469,3,1
1997-12-21,1473,17,1
1997-12-21,1486,3,1
1997-12-22,16,11,1
1997-12-22,58,13,1
1997-12-22,124,11,1
1997-12-22,127,11,1
1997-12-22,213,17,1
1997-12-22,238,13,1
1997-12-22,340,11,1
1997-12-22,362,11,1
1997-12-22,433,13,1
1997-12-22,522,17,2
1997-12-22,606,11,1
1997-12-22,773,17,1
1997-12-22,904,13,1
1997-12-22,914,17,1
1997-12-22,1083,11,1
1997-12-22,1144,11,2
1997-12-22,1417,13,1
1997-12-23,37,15,1
1997-12-23,611,15,1
1997-12-23,1146,15,1
1997-12-24,21,17,2
1997-12-24,311,17,1
1997-12-24,397,17,1
1997-12-24,688,17,1
1997-12-24,776,17,2
1997-12-24,979,17,1
1997-12-24,1012,17,1
1997-12-24,1094,17,1
1997-12-24,1366,17,1
1997-12-25,44,16,1
1997-12-25,681,16,1
1997-12-25,800,17,1
1997-12-25,911,17,2
1997-12-25,948,17,1
1997-12-25,1229,16,1
1997-12-25,1361,17,2
1997-12-26,144,16,1
1997-12-26,1500,16,2
1997-12-27,66,24,1
1997-12-27,91,24,1
1997-12-27,148,3,1
1997-12-27,360,24,1
1997-12-27,361,24,1
1997-12-27,389,24,2
1997-12-27,526,3,2
1997-12-27,964,24,1
1997-12-27,1020,3,1
1997-12-27,1043,24,2
1997-12-27,1255,23,1
1997-12-28,98,3,1
1997-12-28,225,13,1
1997-12-28,312,13,1
1997-12-28,658,3,1
1997-12-28,660,13,1
1997-12-28,809,3,2
1997-12-28,833,3,1
1997-12-28,1225,3,1
1997-12-28,1248,13,1
1997-12-28,1375,3,1
1997-12-28,1456,13,1
1997-12-28,1519,3,1
1997-12-29,214,6,1
1997-12-29,245,7,1
1997-12-29,309,6,1
1997-12-29,386,7,1
1997-12-29,935,6,1
1997-12-29,946,6,1
1997-12-29,972,6,1
1998-01-01,249,10,1
1998-01-01,455,10,1
1998-01-01,1056,10,2
1998-01-01,1091,10,1
1998-01-01,1181,10,1
1998-01-01,1456,10,1
1998-01-02,310,13,1
1998-01-02,564,4,1
1998-01-02,702,4,1
1998-01-02,710,10,1
1998-01-02,716,10,2
1998-01-02,767,4,1
1998-01-02,843,13,1
1998-01-02,879,4,1
1998-01-02,1034,13,1
1998-01-02,1084,4,2
1998-01-02,1091,4,1
1998-01-02,1155,10,1
1998-01-02,1167,10,1
1998-01-02,1319,10,1
1998-01-03,327,7,2
1998-01-03,380,7,1
1998-01-03,559,7,2
1998-01-03,638,7,1
1998-01-03,696,17,1
1998-01-03,772,15,1
1998-01-03,887,7,1
1998-01-03,1052,17,1
1998-01-03,1118,15,1
1998-01-03,1181,7,1
1998-01-03,1208,17,1
1998-01-03,1451,17,1
1998-01-03,1556,15,1
1998-01-04,344,8,1
1998-01-04,364,8,1
1998-01-04,457,16,1
1998-01-04,470,8,1
1998-01-04,524,16,1
1998-01-04,581,8,2
1998-01-04,863,17,1
1998-01-04,1041,17,1
1998-01-04,1235,8,1
1998-01-04,1417,17,1
1998-01-04,1508,8,1
1998-01-05,14,7,1
1998-01-05,106,12,1
1998-01-05,163,4,1
1998-01-05,189,4,1
1998-01-05,296,12,1
1998-01-05,373,4,1
1998-01-05,396,4,1
1998-01-05,432,19,1
1998-01-05,509,12,2
1998-01-05,660,19,1
1998-01-05,888,6,1
1998-01-05,915,4,1
1998-01-05,1058,4,1
1998-01-05,1201,7,1
1998-01-05,1243,19,1
1998-01-05,1379,4,1
1998-01-05,1438,4,1
1998-01-05,1487,6,2
1998-01-05,1499,6,1
1998-01-06,2,13,1
1998-01-06,26,17,1
1998-01-06,166,17,1
1998-01-06,295,13,1
1998-01-06,397,13,1
1998-01-06,863,17,1
1998-01-06,987,17,1
1998-01-06,1230,17,1
1998-01-06,1263,13,1
1998-01-06,1335,17,1
1998-01-06,1408,17,1
1998-01-06,1412,17,1
1998-01-06,1430,17,1
1998-01-06,1497,17,1
1998-01-06,1498,13,2
1998-01-07,12,12,1
1998-01-07,14,19,1
1998-01-07,34,19,1
1998-01-07,112,12,1
1998-01-07,250,19,1
1998-01-07,470,12,1
1998-01-07,581,20,2
1998-01-07,678,24,1
1998-01-07,692,20,1
1998-01-07,780,24,1
1998-01-07,799,19,1
1998-01-07,989,20,1
1998-01-07,996,12,1
1998-01-07,1194,24,1
1998-01-07,1209,19,1
1998-01-07,1346,24,1
1998-01-07,1395,19,2
1998-01-07,1438,19,1
1998-01-09,46,18,2
1998-01-09,484,3,2
1998-01-09,597,19,1
1998-01-09,668,3,2
1998-01-09,789,18,1
1998-01-09,892,19,2
1998-01-09,895,18,2
1998-01-09,982,9,1
1998-01-09,984,3,1
1998-01-09,1108,18,1
1998-01-09,1356,23,1
1998-01-09,1374,3,1
1998-01-09,1487,9,1
1998-01-09,1533,9,1
1998-01-10,157,16,1
1998-01-10,195,3,2
1998-01-10,199,3,1
1998-01-10,253,11,2
1998-01-10,271,7,1
1998-01-10,284,19,1
1998-01-10,420,19,1
1998-01-10,444,11,1
1998-01-10,485,10,1
1998-01-10,503,16,1
1998-01-10,505,16,1
1998-01-10,546,16,1
1998-01-10,572,17,1
1998-01-10,623,7,2
1998-01-10,646,16,1
1998-01-10,759,7,1
1998-01-10,806,8,1
1998-01-10,822,11,1
1998-01-10,872,10,1
1998-01-10,909,17,1
1998-01-10,921,19,1
1998-01-10,946,10,1
1998-01-10,952,16,1
1998-01-10,956,16,1
1998-01-10,969,19,1
1998-01-10,1069,7,2
1998-01-10,1147,7,1
1998-01-10,1177,8,1
1998-01-10,1195,10,1
1998-01-10,1203,3,1
1998-01-10,1301,8,1
1998-01-10,1373,8,2
1998-01-10,1382,3,1
1998-01-10,1468,17,1
1998-01-10,1522,19,1
1998-01-10,1546,8,1
1998-01-11,123,20,1
1998-01-11,173,20,1
1998-01-11,498,13,1
1998-01-11,843,16,1
1998-01-11,1070,13,2
1998-01-11,1188,13,1
1998-01-11,1238,13,1
1998-01-11,1288,16,2
1998-01-11,1377,13,1
1998-01-11,1430,13,1
1998-01-12,15,8,1
1998-01-12,27,8,1
1998-01-12,69,8,1
1998-01-12,182,6,1
1998-01-12,216,6,2
1998-01-12,221,8,1
1998-01-12,293,8,2
1998-01-12,295,6,1
1998-01-12,383,10,1
1998-01-12,459,1,1
1998-01-12,502,8,1
1998-01-12,505,1,1
1998-01-12,532,8,1
1998-01-12,571,3,1
1998-01-12,588,8,2
1998-01-12,600,10,1
1998-01-12,662,1,2
1998-01-12,688,3,1
1998-01-12,692,8,1
1998-01-12,708,1,1
1998-01-12,712,8,1
1998-01-12,747,1,1
1998-01-12,758,21,1
1998-01-12,822,3,2
1998-01-12,866,8,1
1998-01-12,887,10,1
1998-01-12,975,8,2
1998-01-12,1008,8,1
1998-01-12,1031,8,1
1998-01-12,1046,21,2
1998-01-12,1055,10,2
1998-01-12,1151,6,1
1998-01-12,1157,1,1
1998-01-12,1230,3,1
1998-01-12,1351,3,1
1998-01-12,1357,21,1
1998-01-12,1362,1,1
1998-01-12,1467,21,1
1998-01-12,1477,1,1
1998-01-12,1525,8,1
1998-01-13,48,1,1
1998-01-13,95,8,1
1998-01-13,404,23,1
1998-01-13,549,1,1
1998-01-13,562,8,1
1998-01-13,571,1,1
1998-01-13,631,20,1
1998-01-13,750,8,2
1998-01-13,794,8,2
1998-01-13,806,8,1
1998-01-13,867,1,1
1998-01-13,914,1,1
1998-01-13,1139,1,1
1998-01-13,1156,8,2
1998-01-13,1230,20,1
1998-01-13,1246,20,2
1998-01-13,1475,8,1
1998-01-14,148,23,1
1998-01-14,486,23,1
1998-01-14,624,23,1
1998-01-14,649,6,1
1998-01-14,1000,6,1
1998-01-14,1104,6,1
1998-01-14,1146,23,1
1998-01-15,156,21,1
1998-01-15,293,23,1
1998-01-15,320,11,1
1998-01-15,379,21,1
1998-01-15,422,21,2
1998-01-15,470,21,2
1998-01-15,540,21,1
1998-01-15,843,21,1
1998-01-15,887,21,1
1998-01-15,1045,21,1
1998-01-15,1202,11,1
1998-01-15,1285,23,1
1998-01-15,1308,21,2
1998-01-15,1321,11,2
1998-01-15,1383,21,1
1998-01-15,1432,11,1
1998-01-15,1551,21,2
1998-01-16,105,6,1
1998-01-16,211,15,1
1998-01-16,462,16,2
1998-01-16,560,4,1
1998-01-16,630,6,1
1998-01-16,746,6,1
1998-01-16,856,16,1
1998-01-16,931,15,1
1998-01-16,1073,6,1
1998-01-16,1334,16,1
1998-01-16,1367,15,1
1998-01-16,1482,15,1
1998-01-17,4,12,2
1998-01-17,22,12,1
1998-01-17,82,12,1
1998-01-17,129,1,1
1998-01-17,151,11,1
1998-01-17,262,11,1
1998-01-17,291,11,1
1998-01-17,342,11,1
1998-01-17,416,12,1
1998-01-17,461,11,1
1998-01-17,497,3,1
1998-01-17,512,3,1
1998-01-17,682,6,1
1998-01-17,728,12,1
1998-01-17,769,6,1
1998-01-17,822,6,2
1998-01-17,842,1,1
1998-01-17,893,6,1
1998-01-17,963,12,1
1998-01-17,965,23,1
1998-01-17,988,3,2
1998-01-17,993,4,1
1998-01-17,1009,4,2
1998-01-17,1014,24,1
1998-01-17,1176,1,1
1998-01-17,1242,1,1
1998-01-17,1249,12,1
1998-01-17,1250,4,1
1998-01-17,1397,1,1
1998-01-17,1441,12,1
1998-01-17,1483,23,1
1998-01-17,1484,12,1
1998-01-17,1490,23,1
1998-01-17,1526,1,1
1998-01-17,1558,24,1
1998-01-18,34,24,1
1998-01-18,220,8,1
1998-01-18,264,8,1
1998-01-18,278,24,1
1998-01-18,422,15,1
1998-01-18,511,24,1
1998-01-18,559,24,1
1998-01-18,679,8,1
1998-01-18,710,24,1
1998-01-18,808,8,1
1998-01-18,1131,8,1
1998-01-18,1375,8,1
1998-01-18,1422,8,2
1998-01-19,144,11,2
1998-01-19,469,12,1
1998-01-19,545,12,2
1998-01-19,749,7,1
1998-01-19,954,12,1
1998-01-19,1192,7,1
1998-01-19,1261,7,1
1998-01-19,1367,12,1
1998-01-19,1406,7,2
1998-01-19,1501,11,1
1998-01-20,62,7,1
1998-01-20,174,15,1
1998-01-20,341,15,1
1998-01-20,540,7,1
1998-01-20,678,15,2
1998-01-20,724,15,1
1998-01-20,855,7,1
1998-01-20,898,15,1
1998-01-20,1083,15,2
1998-01-20,1219,15,1
1998-01-21,723,16,2
1998-01-21,766,20,1
1998-01-21,900,16,1
1998-01-21,1377,20,1
1998-01-21,1479,21,1
1998-01-22,268,17,1
1998-01-22,387,21,1
1998-01-22,479,21,1
1998-01-22,578,21,2
1998-01-22,823,4,1
1998-01-22,1050,21,1
1998-01-22,1182,4,1
1998-01-22,1340,21,1
1998-01-22,1380,17,1
1998-01-22,1394,21,1
1998-01-23,47,10,1
1998-01-23,348,10,1
1998-01-23,703,10,1
1998-01-23,709,10,1
1998-01-23,1132,10,2
1998-01-24,47,15,2
1998-01-24,193,15,1
1998-01-24,267,21,1
1998-01-24,339,3,1
1998-01-24,395,3,2
1998-01-24,654,3,1
1998-01-24,700,21,1
1998-01-24,714,3,2
1998-01-24,816,21,1
1998-01-24,949,3,1
1998-01-24,963,3,1
1998-01-24,1033,21,1
1998-01-24,1039,3,2
1998-01-24,1104,3,1
1998-01-24,1165,15,1
1998-01-24,1187,15,2
1998-01-24,1215,3,1
1998-01-24,1317,3,1
1998-01-25,463,11,1
1998-01-25,541,18,1
1998-01-25,600,18,2
1998-01-25,817,11,1
1998-01-25,1383,11,2
1998-01-26,197,18,1
1998-01-26,573,9,1
1998-01-26,717,13,1
1998-01-26,1004,9,1
1998-01-26,1279,13,1
1998-01-26,1339,13,1
1998-01-26,1390,13,2
1998-01-26,1401,13,1
1998-01-26,1498,13,1
1998-01-27,427,24,1
1998-01-27,473,24,1
1998-01-27,505,24,1
1998-01-27,566,24,1
1998-01-27,777,19,1
1998-01-27,801,19,1
1998-01-27,870,24,2
1998-01-27,989,24,1
1998-01-27,1200,24,1
1998-01-27,1214,24,1
1998-01-27,1482,24,2
1998-01-28,61,9,1
1998-01-28,196,1,1
1998-01-28,293,1,1
1998-01-28,354,1,1
1998-01-28,358,1,2
1998-01-28,620,1,1
1998-01-28,786,1,1
1998-01-28,814,9,1
1998-01-28,981,9,1
1998-01-28,1372,1,1
1998-01-29,252,12,1
1998-01-29,476,18,1
1998-01-29,647,18,1
1998-01-29,658,13,1
1998-01-29,710,13,1
1998-01-29,833,13,1
1998-01-29,915,13,1
1998-01-29,1028,18,1
1998-01-29,1036,13,1
1998-01-29,1062,13,1
1998-01-29,1524,9,1
1998-01-30,368,24,1
1998-01-30,456,24,1
1998-01-30,845,24,1
1998-01-30,983,24,1
1998-01-30,1438,24,2
1998-02-01,22,11,1
1998-02-01,103,12,1
1998-02-01,250,12,1
1998-02-01,369,12,1
1998-02-01,659,17,1
1998-02-01,735,12,1
1998-02-01,791,12,1
1998-02-01,944,17,1
1998-02-01,999,12,2
1998-02-01,1033,17,1
1998-02-01,1103,12,2
1998-02-01,1118,12,1
1998-02-01,1383,11,1
1998-02-01,1384,11,2
1998-02-01,1403,11,1
1998-02-02,65,8,1
1998-02-02,330,12,1
1998-02-02,490,24,2
1998-02-02,563,7,1
1998-02-02,622,12,1
1998-02-02,634,8,1
1998-02-02,703,7,1
1998-02-02,786,8,1
1998-02-02,816,24,1
1998-02-02,899,8,1
1998-02-02,903,12,1
1998-02-02,943,24,1
1998-02-02,1146,12,1
1998-02-02,1220,24,1
1998-02-02,1356,24,1
1998-02-02,1358,7,1
1998-02-02,1426,24,1
1998-02-03,643,9,1
1998-02-03,713,3,1
1998-02-03,718,3,1
1998-02-03,724,3,2
1998-02-03,900,3,1
1998-02-04,67,15,1
1998-02-04,114,4,1
1998-02-04,416,9,1
1998-02-04,547,4,1
1998-02-04,606,9,1
1998-02-04,916,9,1
1998-02-04,940,4,2
1998-02-04,1268,9,1
1998-02-04,1348,4,1
1998-02-05,46,7,1
1998-02-05,70,11,1
1998-02-05,93,11,1
1998-02-05,463,15,1
1998-02-05,471,15,2
1998-02-05,639,21,1
1998-02-05,734,15,2
1998-02-05,785,15,1
1998-02-05,951,11,1
1998-02-05,1046,11,1
1998-02-05,1139,7,1
1998-02-05,1153,15,1
1998-02-05,1165,11,1
1998-02-05,1405,21,2
1998-02-05,1497,11,1
1998-02-06,9,24,2
1998-02-06,126,8,1
1998-02-06,142,24,1
1998-02-06,206,8,2
1998-02-06,235,7,1
1998-02-06,247,17,1
1998-02-06,266,23,1
1998-02-06,274,17,1
1998-02-06,288,20,1
1998-02-06,296,8,1
1998-02-06,302,24,1
1998-02-06,374,8,1
1998-02-06,415,4,1
1998-02-06,440,4,1
1998-02-06,491,17,1
1998-02-06,495,24,1
1998-02-06,512,23,1
1998-02-06,552,7,1
1998-02-06,590,17,1
1998-02-06,601,4,1
1998-02-06,608,8,1
1998-02-06,668,17,1
1998-02-06,749,17,2
1998-02-06,947,9,1
1998-02-06,968,8,1
1998-02-06,983,9,1
1998-02-06,991,8,1
1998-02-06,1068,17,1
1998-02-06,1075,9,1
1998-02-06,1138,24,1
1998-02-06,1283,4,2
1998-02-06,1314,17,1
1998-02-06,1339,8,1
1998-02-06,1350,20,1
1998-02-06,1353,8,1
1998-02-06,1408,20,1
1998-02-06,1446,9,1
1998-02-06,1462,23,1
1998-02-07,83,1,1
1998-02-07,300,1,1
1998-02-07,702,4,2
1998-02-07,703,8,1
1998-02-07,758,12,1
1998-02-07,1106,8,2
1998-02-07,1157,12,1
1998-02-07,1301,1,1
1998-02-07,1319,4,1
1998-02-07,1322,12,2
1998-02-07,1331,12,1
1998-02-07,1348,1,1
1998-02-07,1407,4,1
1998-02-07,1409,4,1
1998-02-07,1417,12,2
1998-02-07,1484,4,2
1998-02-07,1498,12,1
1998-02-07,1513,1,1
1998-02-07,1552,4,1
1998-02-08,196,17,1
1998-02-08,231,16,1
1998-02-08,469,16,1
1998-02-08,478,16,1
1998-02-08,552,17,1
1998-02-08,564,17,2
1998-02-08,590,17,1
1998-02-08,701,17,1
1998-02-08,784,17,2
1998-02-08,833,17,1
1998-02-08,917,16,2
1998-02-08,974,10,1
1998-02-08,1073,16,1
1998-02-08,1080,10,1
1998-02-08,1166,10,1
1998-02-08,1427,16,1
1998-02-08,1445,17,1
1998-02-09,26,1,2
1998-02-09,62,1,2
1998-02-09,86,12,1
1998-02-09,112,6,2
1998-02-09,182,11,1
1998-02-09,240,23,1
1998-02-09,258,12,1
1998-02-09,299,12,1
1998-02-09,313,12,1
1998-02-09,338,1,1
1998-02-09,383,11,1
1998-02-09,397,12,1
1998-02-09,441,11,1
1998-02-09,460,11,1
1998-02-09,462,11,1
1998-02-09,551,23,1
1998-02-09,588,12,1
1998-02-09,681,12,1
1998-02-09,861,1,2
1998-02-09,941,6,1
1998-02-09,948,23,2
1998-02-09,1083,23,1
1998-02-09,1120,11,1
1998-02-09,1169,12,1
1998-02-09,1292,12,1
1998-02-09,1395,11,1
1998-02-10,207,16,1
1998-02-10,226,3,1
1998-02-10,362,13,1
1998-02-10,378,3,2
1998-02-10,401,3,1
1998-02-10,871,13,1
1998-02-10,1006,13,1
1998-02-10,1029,13,1
1998-02-10,1362,13,2
1998-02-10,1539,13,1
1998-02-10,1540,13,1
1998-02-11,3,11,2
1998-02-11,192,18,2
1998-02-11,328,19,1
1998-02-11,330,24,1
1998-02-11,475,24,1
1998-02-11,581,19,2
1998-02-11,607,11,2
1998-02-11,837,19,1
1998-02-11,871,19,1
1998-02-11,880,23,1
1998-02-11,923,24,2
1998-02-11,985,11,2
1998-02-11,988,11,1
1998-02-11,1022,18,1
1998-02-11,1059,24,1
1998-02-11,1085,19,2
1998-02-11,1117,23,1
1998-02-11,1168,19,1
1998-02-11,1204,19,1
1998-02-11,1250,11,2
1998-02-11,1467,23,2
1998-02-11,1470,24,2
1998-02-11,1550,19,1
1998-02-12,204,21,1
1998-02-12,263,10,1
1998-02-12,274,21,2
1998-02-12,289,21,1
1998-02-12,305,10,1
1998-02-12,483,10,1
1998-02-12,707,21,1
1998-02-12,825,21,1
1998-02-12,913,10,1
1998-02-12,1243,10,1
1998-02-12,1298,21,1
1998-02-12,1327,21,1
1998-02-12,1333,10,2
1998-02-12,1393,10,1
1998-02-13,45,7,2
1998-02-13,89,7,1
1998-02-13,129,7,1
1998-02-13,175,21,1
1998-02-13,256,12,1
1998-02-13,342,8,1
1998-02-13,353,16,1
1998-02-13,397,7,1
1998-02-13,572,7,1
1998-02-13,578,21,1
1998-02-13,661,12,1
1998-02-13,699,7,1
1998-02-13,770,7,1
1998-02-13,813,7,1
1998-02-13,929,12,1
1998-02-13,958,8,1
1998-02-13,993,12,1
1998-02-13,1034,21,1
1998-02-13,1052,7,1
1998-02-13,1076,21,1
1998-02-13,1165,8,2
1998-02-13,1185,12,1
1998-02-13,1358,7,1
1998-02-13,1378,12,2
1998-02-13,1406,16,1
1998-02-13,1410,12,1
1998-02-13,1448,16,1
1998-02-13,1516,7,1
1998-02-14,190,21,1
1998-02-14,222,21,1
1998-02-14,323,21,2
1998-02-14,375,21,1
1998-02-14,774,21,1
1998-02-14,871,21,2
1998-02-14,1327,3,1
1998-02-15,130,6,1
1998-02-15,137,1,1
1998-02-15,236,1,2
1998-02-15,276,24,1
1998-02-15,416,24,2
1998-02-15,572,1,1
1998-02-15,642,6,1
1998-02-15,673,24,1
1998-02-15,767,23,1
1998-02-15,837,24,1
1998-02-15,934,1,1
1998-02-15,1158,23,1
1998-02-15,1294,23,1
1998-02-15,1294,6,1
1998-02-15,1546,6,2
1998-02-15,1548,24,1
1998-02-16,405,18,1
1998-02-16,592,18,1
1998-02-16,742,18,1
1998-02-16,955,18,1
1998-02-17,86,17,1
1998-02-17,133,4,1
1998-02-17,166,1,1
1998-02-17,177,3,1
1998-02-17,279,3,1
1998-02-17,311,17,1
1998-02-17,426,17,2
1998-02-17,596,13,1
1998-02-17,694,17,2
1998-02-17,703,1,1
1998-02-17,968,13,1
1998-02-17,1157,3,1
1998-02-17,1211,1,2
1998-02-17,1288,13,1
1998-02-17,1378,1,1
1998-02-17,1387,3,1
1998-02-17,1441,17,2
1998-02-19,44,6,1
1998-02-19,74,1,1
1998-02-19,81,17,2
1998-02-19,133,23,2
1998-02-19,141,17,1
1998-02-19,161,3,1
1998-02-19,166,1,2
1998-02-19,202,17,1
1998-02-19,396,15,2
1998-02-19,458,17,1
1998-02-19,719,6,1
1998-02-19,720,6,1
1998-02-19,995,6,1
1998-02-19,1024,18,1
1998-02-19,1143,1,2
1998-02-19,1174,1,1
1998-02-19,1193,6,1
1998-02-19,1220,23,1
1998-02-19,1301,17,1
1998-02-19,1304,17,1
1998-02-19,1355,17,1
1998-02-19,1388,17,1
1998-02-19,1451,6,1
1998-02-19,1490,6,1
1998-02-19,1515,15,1
1998-02-19,1535,3,2
1998-02-19,1540,18,1
1998-02-20,47,20,1
1998-02-20,299,7,1
1998-02-20,361,7,1
1998-02-20,361,19,1
1998-02-20,419,7,1
1998-02-20,533,7,1
1998-02-20,763,19,1
1998-02-20,1048,19,1
1998-02-20,1112,19,1
1998-02-20,1179,19,1
1998-02-21,162,15,1
1998-02-21,342,6,2
1998-02-21,520,6,1
1998-02-21,545,16,1
1998-02-21,819,16,1
1998-02-21,866,16,1
1998-02-21,1176,16,1
1998-02-21,1207,15,1
1998-02-21,1398,16,1
1998-02-22,116,13,1
1998-02-22,307,13,1
1998-02-22,343,10,1
1998-02-22,524,13,1
1998-02-22,586,19,1
1998-02-22,689,13,1
1998-02-22,730,10,2
1998-02-22,797,10,1
1998-02-22,816,9,1
1998-02-22,850,8,1
1998-02-22,1003,8,1
1998-02-22,1050,13,1
1998-02-22,1154,10,1
1998-02-22,1157,8,1
1998-02-22,1185,10,1
1998-02-22,1337,10,1
1998-02-22,1359,19,1
1998-02-22,1427,8,1
1998-02-22,1498,8,2
1998-02-22,1534,10,1
1998-02-22,1536,19,1
1998-02-23,111,19,1
1998-02-23,137,4,1
1998-02-23,469,4,1
1998-02-23,584,10,1
1998-02-23,588,19,1
1998-02-23,836,19,1
1998-02-23,954,4,1
1998-02-23,1164,4,1
1998-02-23,1291,4,1
1998-02-23,1294,10,1
1998-02-23,1295,10,1
1998-02-25,61,13,2
1998-02-25,93,20,1
1998-02-25,121,20,1
1998-02-25,516,20,1
1998-02-25,583,13,1
1998-02-25,775,13,1
1998-02-25,793,20,1
1998-02-25,921,15,1
1998-02-25,1264,20,1
1998-02-25,1335,15,1
1998-02-25,1364,15,1
1998-02-26,48,21,2
1998-02-26,172,21,1
1998-02-26,350,21,2
1998-02-26,522,21,1
1998-02-26,680,11,1
1998-02-26,771,21,1
1998-02-26,1002,21,1
1998-02-26,1102,11,1
1998-02-27,32,19,1
1998-02-27,81,13,1
1998-02-27,107,18,1
1998-02-27,219,13,1
1998-02-27,256,10,2
1998-02-27,307,19,1
1998-02-27,396,18,1
1998-02-27,400,19,1
1998-02-27,467,10,2
1998-02-27,496,10,2
1998-02-27,540,20,1
1998-02-27,573,19,1
1998-02-27,591,18,1
1998-02-27,783,19,2
1998-02-27,845,10,1
1998-02-27,1222,19,2
1998-02-28,181,16,1
1998-02-28,277,16,1
1998-02-28,507,16,1
1998-02-28,539,16,1
1998-02-28,656,16,1
1998-02-28,1142,16,1
1998-02-28,1388,16,1
1998-03-02,232,13,1
1998-03-02,280,3,1
1998-03-02,342,3,1
1998-03-02,345,4,2
1998-03-02,375,3,1
1998-03-02,545,4,1
1998-03-02,550,15,2
1998-03-02,674,3,1
1998-03-02,782,4,1
1998-03-02,954,3,1
1998-03-02,1001,21,1
1998-03-02,1106,3,1
1998-03-02,1164,3,1
1998-03-02,1168,3,1
1998-03-02,1218,13,1
1998-03-02,1292,21,2
1998-03-02,1337,4,2
1998-03-02,1383,3,1
1998-03-02,1551,4,1
1998-03-03,40,7,1
1998-03-03,129,8,2
1998-03-03,199,24,2
1998-03-03,250,7,1
1998-03-03,351,13,1
1998-03-03,373,7,1
1998-03-03,383,8,1
1998-03-03,522,13,1
1998-03-03,667,10,1
1998-03-03,667,18,1
1998-03-03,726,8,1
1998-03-03,869,10,1
1998-03-03,911,7,2
1998-03-03,931,24,1
1998-03-03,936,8,1
1998-03-03,974,8,1
1998-03-03,1012,8,1
1998-03-03,1102,8,2
1998-03-03,1377,8,1
1998-03-03,1461,10,1
1998-03-05,63,8,1
1998-03-05,233,7,1
1998-03-05,321,8,1
1998-03-05,332,8,1
1998-03-05,399,17,2
1998-03-05,574,8,1
1998-03-05,576,10,1
1998-03-05,583,7,1
1998-03-05,727,17,1
1998-03-05,924,7,1
1998-03-05,1045,8,1
1998-03-05,1051,17,1
1998-03-05,1071,7,1
1998-03-05,1100,7,2
1998-03-05,1129,7,1
1998-03-05,1161,17,2
1998-03-05,1179,17,1
1998-03-05,1185,10,1
1998-03-05,1342,10,1
1998-03-05,1386,10,1
1998-03-05,1487,17,1
1998-03-05,1491,8,1
1998-03-06,311,3,1
1998-03-06,392,4,1
1998-03-06,406,13,1
1998-03-06,492,13,1
1998-03-06,497,4,1
1998-03-06,501,16,1
1998-03-06,528,4,1
1998-03-06,655,16,1
1998-03-06,711,4,2
1998-03-06,927,16,1
1998-03-06,994,13,1
1998-03-06,1092,4,1
1998-03-06,1246,13,2
1998-03-06,1290,4,1
1998-03-06,1475,13,1
1998-03-07,4,10,2
1998-03-07,53,16,1
